bank_tier,current_version,target_version,version_jump_size,system_age_months,last_upgrade_months_ago,code_customization_percent,third_party_integrations,avg_transaction_volume,peak_transaction_volume,system_uptime_percent,avg_response_time_ms,incident_count_last_6months,unplanned_downtime_hours_last_year,infrastructure_model,server_count,database_size_gb,concurrent_users,network_bandwidth_mbps,power_stability_score,deployment_strategy,deployment_automation_level,pm_methodology,critical_incidents_last_year,test_environment_available,backup_verified,rollback_plan_exists,staff_training_completed,early_stage_testing_completed,cbn_compliance_verified,data_localization_compliant,cyber_security_framework_updated,bcp_dr_plan_tested,customer_satisfaction_score,customer_complaints_last_quarter,digital_banking_adoption_percent,service_disruption_tolerance_hours,upgrade_window_hours,business_critical_period,regulatory_compliance_required,dedicated_team_size,vendor_support_available,budget_allocated_usd,external_consultant_engaged,upgrade_success,upgrade_risk_score,system_health_score
microfinance,v10.1,v9.0,major_1x,44,23,58.04812962189873,9,307319,416805,98.69625605316621,1432,9,11,private_cloud,22,8319,6310,4471,75.86877698357688,blue_green,22.58544315744731,agile,3,1,1,1,0,0,1,1,1,1,79.93093634629611,15,54.522391081865635,9,29,0,0,9,0,1657136,1,1,88.68632598047054,38.20812802658311
microfinance,v9.0,v10.5,minor,83,11,22.511876521265275,16,144220,474469,97.15925650369046,1571,10,13,on_premise,13,4517,1998,3829,65.43442269804176,big_bang,80.32833908725055,waterfall,2,0,1,1,1,0,0,1,0,1,62.80506152808989,15,62.01104653980712,9,13,0,0,8,1,875082,1,1,100.0,30.659628251845234
tier3,v10.1,v9.2,major_2x,49,27,53.61951985864023,14,259660,234231,98.43182940794945,527,6,31,on_premise,9,6745,5519,1918,67.57148476190909,blue_green,25.019808975102997,waterfall,3,1,1,1,1,1,1,1,1,1,65.78758425093031,8,62.09163447552158,9,25,0,0,8,1,1236956,0,1,90.98815728578586,55.17591470397474
tier2,v9.0,v10.1,minor,62,33,69.33450390375086,9,259129,235841,98.84019785678316,961,2,28,hybrid_cloud,39,25885,7445,5730,88.88943097325084,rolling,17.47279586654154,kanban,1,1,0,1,0,1,1,1,1,1,66.85227264572801,14,80.8462936495539,5,43,1,0,12,1,3021845,0,1,67.83783007992517,60.20009892839158
microfinance,v9.0,v10.5,major_2x,27,27,38.957459747324975,30,89581,252848,98.90933655264914,803,6,28,on_premise,23,17153,3321,2644,80.97659923098117,canary,21.09973820900689,waterfall,1,1,1,1,1,0,1,1,1,0,72.47342620121071,13,66.5610455105026,2,35,1,0,15,0,2155171,0,1,100.0,51.394668276324566
tier1,v10.1,v10.1,major_1x,46,14,74.86640214975698,24,175198,778954,97.24128374353606,1076,9,13,hybrid_cloud,22,24214,9180,2384,91.82084126410686,rolling,32.86284349654616,agile,5,1,1,1,1,1,1,1,0,1,75.68546326334751,3,69.69720203543574,7,38,0,0,20,1,3216497,1,1,81.9990949598302,43.60064187176803
tier2,v8.2,v9.0,major_2x,80,41,26.433270771528875,10,353068,722846,97.13418493277601,1365,13,28,on_premise,25,18177,6550,3256,88.54304356597063,rolling,78.41528867474216,waterfall,4,1,1,0,1,0,1,1,1,1,84.55217651128493,17,48.697464117211865,6,51,0,0,14,1,2211849,0,1,100.0,18.267092466388007
microfinance,v8.2,v11.0,major_2x,34,34,38.642356172299216,18,156007,418210,97.60716302203502,510,1,25,hybrid_cloud,19,7665,1799,1803,71.98600632077101,big_bang,32.65853145109419,waterfall,3,1,1,1,0,1,1,1,1,1,66.25096441689081,11,43.46307539956882,11,44,0,1,16,1,3689791,0,1,72.05098832458813,73.10358151101751
tier2,v8.2,v9.2,minor,13,18,20.332660863651675,10,226482,710461,96.69611507016613,1126,7,12,hybrid_cloud,34,22466,1593,4831,88.31687396607394,big_bang,27.236722795565324,agile,3,1,1,1,1,1,1,1,1,1,90.56988774834981,11,49.402321147509234,11,27,0,1,5,1,3753997,1,1,71.03224146392388,48.82805753508306
tier2,v8.2,v10.5,major_1x,13,7,41.08322611043448,9,323973,430552,97.99274755079107,1075,7,38,public_cloud,12,11747,7135,4065,84.82366896535454,canary,17.46084791917933,waterfall,3,1,1,1,1,1,1,1,0,1,78.78245464670205,11,48.86744363586393,7,16,1,0,11,1,3362832,1,1,71.94101309671419,37.49637377539554
tier1,v9.0,v9.2,minor,18,29,37.08283815125212,32,367833,402212,97.96708102540735,1609,6,41,private_cloud,13,43353,5216,7132,100.0,canary,95.09300598476868,waterfall,1,1,1,1,1,1,1,0,1,1,64.93071608789326,5,87.82896041789773,1,12,1,0,20,1,3899411,1,1,62.11283999906969,28.303540512703677
microfinance,v8.5,v10.1,minor,33,35,46.514086879321106,39,94887,576377,98.94534779658973,966,6,23,public_cloud,9,4168,1418,2185,70.96796311184515,canary,10.413541560641637,scrum,3,1,1,1,0,1,1,1,1,1,86.41363903593654,10,71.55811682179908,7,48,0,1,5,1,3310606,1,1,64.9337341023116,50.652673898294864
tier3,v10.1,v10.1,major_1x,22,18,39.05956686846263,13,280152,654091,98.15956628557353,218,5,30,hybrid_cloud,23,23153,1005,3786,81.96543396319645,canary,35.55371788829617,waterfall,1,1,1,1,1,1,1,1,1,1,65.2796827479771,10,57.09510253186814,4,33,0,1,8,0,1556370,0,1,53.50156155578193,64.71978314278677
tier3,v8.5,v11.0,minor,70,27,38.97035771995065,16,69151,593828,98.00263157277647,568,6,3,hybrid_cloud,28,13420,3583,4392,79.20621339626251,canary,45.34046922787652,agile,3,1,1,1,1,1,1,0,1,1,71.07526721791533,10,73.3455737625757,4,44,1,0,13,1,617144,1,1,69.50669272637185,68.14131578638823
tier2,v8.5,v10.1,major_1x,25,8,19.635923237103704,41,285760,457909,97.6401396215914,872,5,41,private_cloud,26,19936,3150,6685,92.62801974439748,big_bang,61.721619857762306,scrum,2,1,1,0,0,1,1,0,1,0,78.65132142144934,12,79.01701728047976,7,49,0,0,8,0,1571706,1,1,77.73556210476477,45.8800698107957
tier3,v9.2,v11.0,major_2x,91,25,56.55122177476926,25,166513,439337,96.02412892482704,830,11,32,on_premise,6,16270,4731,1710,93.04892156259159,big_bang,11.836678537141943,agile,6,0,1,1,1,1,1,1,0,1,74.9684305416247,13,57.50881741304855,9,41,0,0,3,1,2255289,1,1,100.0,32.412064462413525
tier3,v8.2,v10.5,major_1x,42,26,38.94138962672604,35,156499,127682,98.379896524649,1303,0,27,on_premise,10,15200,2234,5368,73.07804124223482,canary,51.19671000774618,agile,3,0,1,1,1,0,0,1,1,1,77.94091895855762,9,43.23664299322097,2,54,0,1,8,1,2474042,1,1,83.0706759217395,59.62994826232449
tier2,v9.0,v11.0,minor,18,36,63.08150658373412,9,119904,749339,96.82115365508034,1155,10,6,private_cloud,20,11499,7745,3520,65.43048229034534,blue_green,68.32596343037274,agile,6,1,1,1,1,1,1,1,1,1,89.9603048305039,8,58.63855026627331,2,37,0,0,10,1,3395353,1,1,74.19739689116628,42.31057682754016
tier2,v8.2,v10.1,major_2x,37,27,63.300216297555835,42,256113,309114,95.49906996924256,476,11,32,on_premise,38,37976,5003,2543,74.69302936494945,blue_green,37.887114698941666,kanban,5,1,1,1,1,0,1,1,1,0,64.83362762639622,12,54.70183687004041,8,46,0,0,10,0,2168587,0,1,100.0,39.22953498462128
tier2,v8.2,v9.0,major_2x,35,6,33.21295341024048,19,403803,315425,99.31880630497484,920,5,32,on_premise,34,29954,6539,3022,99.85629777124834,big_bang,60.36897669083128,scrum,2,0,1,1,1,1,1,1,1,0,78.77503381211709,12,50.95043814697575,11,36,0,1,7,1,1250345,0,1,100.0,50.25940315248741
microfinance,v8.5,v11.0,major_1x,33,38,68.43775621649183,5,200740,543935,97.15806678270471,281,9,24,hybrid_cloud,9,14399,3723,4222,72.88065452189595,big_bang,84.55337140791809,waterfall,5,1,1,1,1,1,1,1,1,1,80.87122056470879,17,52.45343160902395,11,26,1,1,3,0,1860466,0,1,87.13806346353643,53.95903339135235
tier3,v9.2,v9.2,major_1x,13,36,54.26692475657287,25,266747,463440,95.28360107752916,513,1,10,private_cloud,23,8192,3552,1598,70.6122688709936,canary,10.61816121060987,waterfall,2,1,1,1,0,1,1,1,1,0,69.81107645027606,18,68.37434442766974,7,41,0,0,6,1,1718559,1,1,45.28020729034237,79.38180053876458
microfinance,v8.2,v9.0,major_2x,87,25,56.01539584604387,34,82882,438304,97.2147202370355,649,6,24,private_cloud,26,34791,5765,1976,73.46826155303349,big_bang,67.03152062620953,agile,7,0,1,1,1,1,1,1,0,0,65.5632335300565,16,69.28364387828617,4,49,0,0,6,1,3350380,1,1,100.0,55.62736011851774
tier2,v10.1,v11.0,minor,37,25,15.597179599377931,41,397413,576832,97.91393843853172,1562,5,8,private_cloud,11,36584,7570,8055,77.50175794263133,canary,82.01266139725753,agile,7,1,1,1,1,1,1,1,1,0,87.54884158929217,7,46.09895116514716,9,42,0,0,10,1,2456776,1,1,47.04833191382734,48.71696921926586
tier3,v10.1,v9.2,major_2x,29,31,14.043417718831932,18,270831,333963,97.75550801944463,479,6,10,on_premise,27,20970,1308,2199,66.60573906825141,canary,22.307162884728186,scrum,6,1,1,1,0,1,1,1,0,1,84.38889987939437,15,52.8390897212345,8,54,0,0,8,1,749210,1,1,98.0746976938812,66.29775400972231
tier3,v8.2,v9.0,major_2x,10,21,41.3771793891296,22,179564,520994,98.04015830256506,1388,9,28,hybrid_cloud,27,16249,1618,5898,88.98412677878557,blue_green,12.304682643999321,kanban,5,1,1,1,1,1,1,1,0,1,84.55866885272631,15,69.71766231296304,7,49,1,0,11,1,518888,0,1,100.0,30.260079151282525
tier3,v8.5,v11.0,major_2x,77,4,17.790534116490704,23,111732,220605,97.21371658965488,1261,7,22,hybrid_cloud,6,15425,4669,2812,70.32716870996516,blue_green,15.044413875537273,waterfall,4,1,1,1,1,1,1,1,1,0,69.26936735887467,21,67.18689518754418,5,21,1,0,11,1,2330036,0,1,92.45530481032738,41.38685829482745
microfinance,v8.5,v10.5,minor,29,9,57.685593912214635,41,122986,539687,97.7753142980461,569,13,22,private_cloud,35,16233,3888,5510,64.66462239582759,rolling,32.077040404638005,waterfall,5,0,1,1,1,1,1,1,1,1,68.28472261870729,8,67.2025264579952,3,21,0,0,15,1,1409441,1,1,100.0,37.50765714902306
tier2,v9.0,v9.2,major_2x,107,24,52.93735533268708,26,214242,185913,98.27839847828636,1125,8,38,hybrid_cloud,30,13576,6657,4679,98.21775525435535,blue_green,76.29748043641659,scrum,0,1,1,1,1,0,1,0,0,1,73.29736782841782,19,59.37868068652699,6,23,0,1,6,1,1016449,1,1,100.0,33.63919923914318
tier1,v9.2,v10.5,major_1x,77,48,20.358261442400558,38,194053,578568,99.79157191318609,1891,14,25,private_cloud,30,44280,4509,4604,98.256575387059,canary,23.571393054324677,waterfall,1,1,1,1,1,1,1,1,1,1,67.06984592986542,8,76.45319850671234,2,53,0,0,8,1,4632093,1,1,98.2134025754227,7.5757859565930445
tier3,v8.5,v10.1,major_1x,10,17,30.346958948451736,12,295946,418796,98.34703192660636,987,2,35,on_premise,23,11045,4874,2482,75.6695841825591,blue_green,38.09123117306401,agile,4,1,1,1,1,1,1,0,1,1,68.44178909353175,15,62.60905991607516,4,51,0,1,3,1,1328987,1,1,60.303298122320605,55.93351596330318
tier3,v9.0,v11.0,major_2x,68,36,32.920158125083695,29,136162,408872,95.84124029665381,281,9,23,private_cloud,20,9583,1057,5307,68.49838728264504,blue_green,45.20235655027687,agile,6,1,1,1,1,1,1,0,1,1,73.67449172733649,12,52.252849917761246,7,48,0,1,12,1,1207858,0,1,100.0,53.8006201483269
tier3,v10.1,v11.0,minor,77,26,38.91068539027904,21,84779,241946,98.60558646693059,1030,11,9,private_cloud,16,22926,1597,1925,87.5857569811218,big_bang,61.20642663099548,scrum,6,1,0,1,1,0,1,1,1,1,78.42105175572239,16,51.88896761481824,10,11,1,1,9,1,1863835,1,1,100.0,41.202793233465286
tier2,v10.1,v9.2,minor,31,16,24.42425139984255,7,233538,541544,96.23015520950635,636,10,18,on_premise,32,36188,4953,2518,74.64945381384813,rolling,51.7530543227756,kanban,0,1,1,1,1,1,1,1,0,1,87.83801502136396,12,67.81100439498793,8,46,0,0,8,1,2751407,0,1,90.16962594066428,46.39507760475317
tier3,v10.1,v11.0,major_2x,39,9,44.21383895671012,10,164761,209676,98.76136127894291,1385,1,35,on_premise,8,15919,3707,5039,90.51179831581914,blue_green,17.68220596894664,agile,4,1,1,1,1,1,1,0,1,1,86.13488310006463,12,44.60909562269645,2,26,0,1,12,0,2425067,1,1,70.3238270155996,51.18068063947145
tier2,v8.2,v10.1,major_2x,13,35,40.246841714537844,36,279887,757811,98.20486899400571,1484,2,8,private_cloud,15,10210,7255,5538,95.886286265728,rolling,76.71666772587001,agile,0,0,1,1,1,1,1,1,1,1,68.68438903656251,8,47.57197010360108,3,9,0,0,11,0,1745725,1,1,69.63888233840869,59.422434497002854
tier2,v9.2,v11.0,major_2x,60,26,70.57523695956257,34,317564,633046,97.91174042875063,364,5,6,hybrid_cloud,15,27244,6576,7179,83.05200883981472,canary,74.99940808593702,waterfall,7,1,1,1,0,1,0,1,0,1,80.60198418976523,5,68.15015320422553,4,41,1,0,15,1,1015423,1,1,99.12678428144656,73.67587021437532
tier3,v9.0,v9.0,minor,28,20,63.89839420183203,5,311122,389384,96.39179990533538,845,1,33,on_premise,17,20645,5008,1710,83.46869631952609,rolling,61.886146957533185,scrum,4,1,1,1,1,1,1,0,1,1,81.9325783890984,15,45.628135869431695,1,8,0,1,9,1,2331861,1,1,50.62096978270499,61.795899952667696
tier3,v9.2,v10.5,major_1x,61,14,43.55321066905769,17,310288,451026,95.71243506312497,779,3,32,public_cloud,6,7293,3169,5536,78.2924512053693,big_bang,43.562711801459,waterfall,4,0,1,1,0,1,1,1,0,0,82.0714534898434,14,42.81178226791652,4,39,1,1,4,0,1883671,1,1,83.32626894771732,57.276217531562494
tier2,v8.2,v10.1,minor,97,13,52.613472130878826,30,373012,778098,95.92032426825756,1446,3,14,hybrid_cloud,30,29438,2143,3765,89.65345720894432,rolling,82.2675667302984,kanban,1,1,1,1,1,1,1,1,1,0,73.17415132856213,8,81.14385207690795,1,19,0,0,6,1,3793004,1,1,39.46906883255675,53.04016213412878
tier2,v9.0,v10.1,major_1x,34,16,22.57995257430519,28,87066,428396,98.86123132797594,685,8,25,hybrid_cloud,11,19514,5730,1455,82.55232946826058,canary,51.89157496319452,scrum,3,1,1,1,0,0,0,0,0,1,68.4228929111897,15,70.4225884762522,3,27,0,0,7,1,1526824,1,1,100.0,49.23061566398796
tier2,v9.0,v10.5,minor,62,24,27.650834830833773,19,259639,600307,97.1368363107788,1535,9,27,hybrid_cloud,22,33022,7901,5236,79.5597144353382,rolling,21.57592038269735,waterfall,3,1,0,1,1,1,1,1,1,0,85.99529965123038,16,54.8071325077276,11,36,0,0,14,1,3410144,0,1,99.29648862749993,27.368418155389392
tier2,v8.5,v10.5,major_1x,78,41,67.8134163151312,18,343233,179419,97.64291396953459,1043,11,41,private_cloud,34,28394,7204,4858,72.12267420697586,big_bang,40.26088891450458,agile,4,1,1,1,0,1,1,1,1,0,88.23338747792745,7,80.54638530589678,11,31,0,0,7,1,945764,1,1,97.784040403082,24.461456984767295
tier3,v9.2,v10.1,major_1x,15,3,50.89022584851794,29,281083,386693,98.55022187010265,518,11,10,private_cloud,24,13613,4421,1184,70.23474480689349,canary,58.79331041817506,scrum,3,1,1,1,1,0,1,1,1,0,79.76464930059244,10,68.51843540484427,9,4,0,0,8,1,1991040,1,1,97.0098127215371,50.91511093505132
microfinance,v9.2,v10.5,major_2x,26,6,48.21776904708138,13,407817,391623,98.45355024961606,1101,5,37,hybrid_cloud,12,17209,5306,1676,68.84231014185649,big_bang,50.36219610908134,agile,2,0,1,1,1,0,1,1,1,0,64.44693176803426,18,42.427235445083596,7,39,0,0,9,1,2594626,0,1,100.0,43.70677512480803
tier2,v8.5,v9.2,major_1x,103,35,69.83199454151942,42,280264,302673,97.28786485261189,1569,4,21,private_cloud,21,27357,6235,2896,88.16316747205316,canary,37.56102060762516,waterfall,2,1,1,1,1,1,1,1,1,1,84.06155764581791,8,67.68594303704522,1,50,0,0,7,1,1849840,1,1,51.18215236981521,44.763932426305956
tier3,v10.1,v10.5,major_1x,46,11,31.462990306165274,33,107866,465449,95.9954117732912,1128,10,26,on_premise,10,22652,2195,4952,69.22229550864628,canary,6.62658553879205,agile,5,0,1,1,0,0,0,1,0,0,70.37251715291283,15,70.93885750461668,7,53,1,0,13,0,832008,1,1,100.0,32.4377058866456
microfinance,v8.2,v9.0,minor,72,43,70.26267866794043,33,314594,154891,97.34553282233735,1024,1,34,public_cloud,22,24912,2470,7976,71.64577583996984,rolling,13.255050615842213,kanban,6,1,1,1,1,1,1,1,1,1,72.72122288883334,14,41.97525839006543,3,12,0,0,9,1,3254527,1,1,45.427363059449185,58.19276641116868
tier3,v9.2,v9.0,major_1x,43,5,37.83424297283041,28,169794,536737,95.57676534759378,445,10,3,on_premise,9,21295,3606,6188,90.52913002360765,blue_green,58.59674071356157,scrum,2,1,1,1,1,0,1,1,1,0,70.74122975426585,13,54.88240861834716,9,4,0,1,4,1,1879700,0,1,97.76967827035219,57.38838267379688
tier2,v8.5,v9.2,major_1x,13,5,39.14827810071542,37,397066,568933,97.57104124997565,1122,8,21,private_cloud,18,21828,1663,4608,91.82373016707284,canary,33.33548305538463,scrum,2,1,1,1,0,1,1,1,1,0,65.06743304655936,10,47.79215512977561,7,10,0,0,14,1,2403525,1,1,71.60304686180663,41.84552062498783
microfinance,v9.0,v10.5,minor,33,25,67.27209213741618,39,222064,619242,95.33886707862472,362,2,25,on_premise,8,11172,1868,4832,69.90591150305376,blue_green,26.28887379665347,scrum,1,0,1,1,1,1,1,1,0,1,80.7425559337803,12,65.82709843629561,2,39,0,0,4,1,905220,0,1,80.76862834670946,71.92943353931237
tier2,v8.5,v9.0,major_1x,46,28,64.5466181088829,40,262979,408606,97.07262014557176,1093,2,14,private_cloud,27,23996,3874,8032,84.00643362637975,big_bang,30.825592528004822,scrum,0,1,1,1,1,1,1,1,1,1,66.34701314682346,9,58.74932937819151,11,21,1,1,11,1,2312989,1,1,60.80141320344717,63.67631007278588
tier2,v10.1,v11.0,major_2x,38,41,38.30330078260515,24,257557,278354,98.61750408547141,1403,4,5,private_cloud,17,27979,4914,5818,84.86686756294714,blue_green,49.58037487874328,scrum,1,1,0,1,1,0,1,1,0,0,83.57792615939381,8,67.74330061786561,1,39,0,0,14,1,984300,1,1,100.0,56.7487520427357
tier1,v8.2,v10.5,minor,51,22,18.250065929443924,50,120147,887739,99.36801848841995,921,13,26,hybrid_cloud,37,21917,3954,7613,100.0,canary,56.58388114057081,agile,2,0,1,1,0,0,1,1,0,1,79.17712001007482,10,48.45106747139767,5,66,0,0,15,1,4760140,1,1,100.0,29.264009244209973
tier2,v10.1,v9.2,minor,35,28,40.89196331470901,11,316817,563686,98.49893196211215,580,2,11,on_premise,30,37545,2841,3368,80.26620608952905,rolling,71.81770210752865,kanban,0,1,1,0,1,1,1,1,1,1,69.90329061631404,11,46.95840551300694,10,57,0,0,16,1,1341549,1,1,42.57352677954942,76.14946598105608
tier1,v9.0,v10.5,major_1x,96,9,27.820655656149395,10,168860,343868,96.94123188585661,1632,3,38,hybrid_cloud,32,13564,9300,6547,92.34049663662657,rolling,74.17910683585838,agile,2,1,1,1,1,0,1,1,1,1,81.53213536849512,4,74.0473477538807,7,25,0,1,11,0,3279310,1,1,41.58962848100476,37.830615942928304
tier2,v9.0,v10.1,major_2x,59,24,22.872703019127165,13,375733,388478,97.432704492001,901,9,25,on_premise,39,28961,2789,3040,83.87025406224129,canary,33.62676008548411,agile,2,1,1,1,0,1,1,0,1,1,68.6391673636403,12,78.00542577300088,4,51,0,0,13,1,2053409,0,1,100.0,41.1963522460005
tier2,v9.0,v10.1,minor,88,21,37.71652024927966,40,167197,703921,98.36354577443237,1553,7,30,hybrid_cloud,24,20842,5431,4177,90.0022761211363,big_bang,70.55552086273762,scrum,3,1,1,1,0,0,1,1,0,1,66.53604016912999,16,65.25033805110765,9,20,0,0,11,1,2480159,0,1,100.0,32.12177288721618
tier3,v9.0,v9.0,major_2x,53,35,17.957342321473142,7,259834,261853,95.78164597568485,228,10,9,hybrid_cloud,28,8544,1995,3082,78.55841452699772,blue_green,44.2779336239271,agile,0,1,1,1,1,1,1,1,1,1,81.95780357021405,18,57.27504614296955,9,36,1,0,5,1,742516,0,1,95.66469725031226,58.830822987842424
microfinance,v8.5,v10.1,major_2x,39,45,13.729185101719777,22,190370,324602,97.47786016704805,1206,10,31,on_premise,39,3259,7442,8127,75.92486243575433,big_bang,70.8816479729579,waterfall,2,1,1,1,0,0,1,1,1,1,81.9665808738721,12,71.96467417078242,4,26,0,0,12,0,482123,1,1,100.0,29.11893008352402
tier2,v9.0,v9.2,minor,73,6,38.20720520847053,18,170854,413971,98.79536170477691,374,5,38,hybrid_cloud,34,18794,4255,1584,88.65534587684289,big_bang,38.075735001592044,agile,0,0,1,1,1,0,1,1,0,1,73.17889352984706,16,77.8475637536102,7,24,1,0,11,1,2496914,1,1,100.0,57.91768085238844
microfinance,v9.0,v9.0,minor,59,17,55.24962325343994,27,232975,261170,96.72864107390939,370,12,19,on_premise,31,2540,1257,4089,72.79105234136071,rolling,75.97629326453917,agile,6,1,1,1,1,0,1,0,0,0,65.41052177250914,14,64.0474009014474,4,8,0,0,5,1,1349178,0,1,100.0,45.46432053695469
microfinance,v8.5,v9.2,major_1x,69,30,46.83010249482992,35,272760,488404,97.41462769845624,769,10,25,on_premise,18,14699,2449,1594,77.59567263441575,canary,34.53148218038829,waterfall,2,1,1,1,1,1,1,1,1,0,88.13655235272314,7,60.250205207907975,8,7,0,0,11,1,1638035,1,1,86.58341703401638,40.82731384922812
tier3,v9.0,v9.2,major_2x,75,37,54.94781005668234,10,180750,414908,97.83325135364458,367,6,28,on_premise,14,8231,3583,6268,78.26755904989705,rolling,64.46791533082268,agile,6,1,1,1,1,1,1,1,0,1,85.33847625304452,11,62.78862984636479,3,50,0,0,9,0,980634,1,1,91.82678241199767,59.57662567682229
tier1,v10.1,v10.1,major_1x,39,8,76.81881149261945,46,336893,968452,96.71091168474655,443,7,23,hybrid_cloud,44,31459,9814,5620,94.8410602422284,canary,36.40698457893407,scrum,1,1,0,1,1,1,1,0,0,1,72.16749866403607,11,52.080396100852695,7,26,0,0,12,1,2006181,1,1,100.0,56.995455842373275
tier3,v10.1,v10.1,major_1x,89,33,50.85519265576137,27,204588,369606,95.28882193730362,1175,10,12,on_premise,20,15099,1581,6076,79.91482205332387,big_bang,68.09063750162386,scrum,1,1,1,1,1,1,1,1,0,1,83.28085846015392,15,52.05053573492085,1,51,0,1,4,0,1100454,0,1,100.0,38.14441096865181
microfinance,v9.2,v9.2,minor,43,23,19.65838339255142,4,159369,95963,98.0957303540295,1699,8,15,hybrid_cloud,11,17447,1927,6596,69.14245000660658,rolling,60.39337780024662,waterfall,3,1,1,1,1,0,1,1,1,1,81.6004494910799,16,65.4362131250356,3,27,0,1,11,1,2534201,1,1,76.57792065969318,33.56786517701477
tier3,v10.1,v10.1,major_1x,11,11,52.67010090376906,29,100768,417666,98.07300235920711,807,3,19,private_cloud,20,6808,3195,6050,83.23497206008949,canary,9.819673630098187,kanban,5,1,0,1,0,1,1,1,1,1,63.001074677722244,10,60.921363086018324,5,19,0,1,3,1,1088468,1,1,75.83783337980475,64.39650117960356
tier2,v8.2,v10.1,major_1x,101,30,27.176880422655653,18,170096,645670,97.89162026000885,1134,7,15,hybrid_cloud,37,24308,4759,6886,85.00534708868416,canary,17.27069622157913,agile,7,1,0,1,0,1,1,1,1,1,74.73664288029401,13,80.5703422399826,8,42,0,0,14,1,2070515,1,1,89.14222042631201,47.76581013000441
tier3,v8.2,v10.1,minor,71,12,37.0644932577927,31,221752,161007,98.71271046682698,1115,5,17,hybrid_cloud,16,5158,1481,4162,70.44400549299186,canary,67.48904685380207,scrum,4,1,1,0,1,0,1,1,1,0,68.45907476533087,15,66.62025789347904,10,29,0,0,3,1,2158182,0,1,69.87692858873453,53.5563552334135
tier3,v8.2,v10.5,major_1x,73,29,66.11696604216259,29,193844,324066,96.77833193855588,315,0,6,on_premise,14,19351,2499,1159,75.95122649394207,canary,64.90225097478228,kanban,4,1,1,1,1,0,1,0,0,1,85.34483153857167,9,55.794124430772044,10,33,0,0,6,1,1376431,1,1,70.16225990023528,89.08916596927794
tier3,v8.5,v9.2,minor,38,3,57.5164850964047,26,79034,347751,97.10495875929058,663,1,27,hybrid_cloud,24,7798,3004,4357,80.70952483872246,blue_green,60.00391550909984,agile,2,0,1,1,0,0,1,0,0,1,61.49651664060972,11,44.77018136734113,10,51,0,0,11,0,2534142,1,1,86.01004866286405,68.79247937964529
tier1,v10.1,v11.0,major_1x,107,23,70.22799686002278,43,417543,565967,95.65275363789405,1756,8,42,private_cloud,33,45044,6454,6084,93.64385642321045,canary,72.71171958111917,scrum,3,1,1,1,1,1,1,1,1,0,77.31203021154136,6,89.52577429259739,9,27,1,1,16,1,2869568,1,1,67.16045040094001,17.706376818947028
